DIVISION,CLASE,ORDEN,FAMILIA,GENERO,ESPECIE,N_COMUN
CHORDATA,REPTILIA,SQUAMATA,TYPHLOPIDAE,Amerotyphlops,Amerotyphlops brongersmianus,
CHORDATA,REPTILIA,SQUAMATA,TYPHLOPIDAE,Amerotyphlops,Amerotyphlops lehneri,
CHORDATA,REPTILIA,SQUAMATA,TYPHLOPIDAE,Amerotyphlops,Amerotyphlops minuisquamus,
CHORDATA,REPTILIA,SQUAMATA,TYPHLOPIDAE,Amerotyphlops,Amerotyphlops reticulatus,
CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Ametrida,Ametrida centurio,
CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Ammodramus,Ammodramus aurifrons,
CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Ammodramus,Ammodramus humeralis,
CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Ammodramus,Ammodramus savannarum,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,AMMODYTIDAE,Ammodytoides,Ammodytoides gilli,
CHORDATA,AVES,PASSERIFORMES,THAMNOPHILIDAE,Ammonastes,Ammonastes pelzelni,
CHORDATA,MAMMALIA,CHIROPTERA,FURIPTERIDAE,Amorphochilus,Amorphochilus schnablii,
CHORDATA,AVES,PASSERIFORMES,COTINGIDAE,Ampelioides,Ampelioides tschudii,
CHORDATA,AVES,PASSERIFORMES,COTINGIDAE,Ampelion,Ampelion rubrocristatus,
CHORDATA,AVES,PASSERIFORMES,COTINGIDAE,Ampelion,Ampelion rufaxilla,
CHORDATA,AVES,PASSERIFORMES,THAMNOPHILIDAE,Ampelornis,Ampelornis griseiceps,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,ARIIDAE,Amphiarius,Amphiarius phrygiatus,
CHORDATA,ACTINOPTERYGII,BATRACHOIDIFORMES,BATRACHOIDIDAE,Amphichthys,Amphichthys cryptocentrus,
CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Amphinectomys,Amphinectomys savamis,
CHORDATA,REPTILIA,SQUAMATA,AMPHISBAENIDAE,Amphisbaena,Amphisbaena alba,
CHORDATA,REPTILIA,SQUAMATA,AMPHISBAENIDAE,Amphisbaena,Amphisbaena fuliginosa,
CHORDATA,REPTILIA,SQUAMATA,AMPHISBAENIDAE,Amphisbaena,Amphisbaena gracilis,
CHORDATA,REPTILIA,SQUAMATA,AMPHISBAENIDAE,Amphisbaena,Amphisbaena medemi,
CHORDATA,REPTILIA,SQUAMATA,AMPHISBAENIDAE,Amphisbaena,Amphisbaena occidentalis,
CHORDATA,REPTILIA,SQUAMATA,AMPHISBAENIDAE,Amphisbaena,Amphisbaena pericensis,
CHORDATA,REPTILIA,SQUAMATA,AMPHISBAENIDAE,Amphisbaena,Amphisbaena polygrammica,
CHORDATA,REPTILIA,SQUAMATA,AMPHISBAENIDAE,Amphisbaena,Amphisbaena rozei,
CHORDATA,REPTILIA,SQUAMATA,AMPHISBAENIDAE,Amphisbaena,Amphisbaena slateri,
CHORDATA,REPTILIA,SQUAMATA,AMPHISBAENIDAE,Amphisbaena,Amphisbaena spurrelli,
CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Anabacerthia,Anabacerthia ruficaudata,
CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Anabacerthia,Anabacerthia striaticollis,
CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Anabacerthia,Anabacerthia variegaticeps,
CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Anabazenops,Anabazenops dorsalis,
CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Anablepsoides,Anablepsoides caurae,
CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Anablepsoides,Anablepsoides christinae,
CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Anablepsoides,Anablepsoides deltaphilus,
CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Anablepsoides,Anablepsoides derhami,
CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Anablepsoides,Anablepsoides elongatus,
CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Anablepsoides,Anablepsoides immaculatus,
CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Anablepsoides,Anablepsoides intermittens,
CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Anablepsoides,Anablepsoides iridescens,
CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Anablepsoides,Anablepsoides lineasoppilatae,
CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Anablepsoides,Anablepsoides monticola,
CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Anablepsoides,Anablepsoides ophiomimus,
CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Anablepsoides,Anablepsoides parlettei,
CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Anablepsoides,Anablepsoides peruanus,
CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Anablepsoides,Anablepsoides rubrolineatus,
CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Anablepsoides,Anablepsoides speciosus,
CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Anablepsoides,Anablepsoides taeniatus,
CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Anadia,Anadia altaserrania,
CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Anadia,Anadia antioquensis,
CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Anadia,Anadia bitaeniata,
CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Anadia,Anadia blakei,
CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Anadia,Anadia bogotensis,
CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Anadia,Anadia brevifrontalis,
CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Anadia,Anadia bumanguesa,
CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Anadia,Anadia escalerae,
CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Anadia,Anadia hobarti,
CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Anadia,Anadia marmorata,
CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Anadia,Anadia mcdiarmidi,
CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Anadia,Anadia ocellata,
CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Anadia,Anadia pamplonensis,
CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Anadia,Anadia pariaensis,
CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Anadia,Anadia petersi,
CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Anadia,Anadia pulchella,
CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Anadia,Anadia rhombifera,
CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Anadia,Anadia steyeri,
CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Anadia,Anadia vittata,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,DORADIDAE,Anadoras,Anadoras grypus,
CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Anairetes,Anairetes alpinus,
CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Anairetes,Anairetes flavirostris,
CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Anairetes,Anairetes nigrocristatus,
CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Anairetes,Anairetes parulus,
CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Anairetes,Anairetes reguloides,
CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Anarchias,Anarchias galapagensis,
CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Anarchias,Anarchias similis,
CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Anarchopterus,Anarchopterus criniger,
CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Anarchopterus,Anarchopterus tectus,
CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Anas,Anas acuta,
CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Anas,Anas andium,
CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Anas,Anas bahamensis,
CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Anas,Anas carolinensis,
CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Anas,Anas flavirostris,
CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Anas,Anas georgica,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoa,Anchoa argentivittata,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoa,Anchoa cayorum,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoa,Anchoa colonensis,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoa,Anchoa cubana,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoa,Anchoa curta,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoa,Anchoa eigenmannia,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoa,Anchoa exigua,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoa,Anchoa filifera,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoa,Anchoa hepsetus,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoa,Anchoa ischana,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoa,Anchoa januaria,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoa,Anchoa lamprotaenia,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoa,Anchoa lucida,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoa,Anchoa lyolepis,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoa,Anchoa mundeola,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoa,Anchoa nasus,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoa,Anchoa panamensis,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoa,Anchoa parva,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoa,Anchoa scofieldi,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoa,Anchoa spinifer,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoa,Anchoa starksi,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoa,Anchoa trinitatis,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoa,Anchoa walkeri,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchovia,Anchovia clupeoides,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchovia,Anchovia macrolepidota,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchovia,Anchovia surinamensis,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoviella,Anchoviella alleni,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoviella,Anchoviella blackburni,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoviella,Anchoviella brevirostris,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoviella,Anchoviella carrikeri,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoviella,Anchoviella elongata,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoviella,Anchoviella guianensis,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoviella,Anchoviella hernanni,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoviella,Anchoviella jamesi,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoviella,Anchoviella lepidentostole,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoviella,Anchoviella manamensis,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoviella,Anchoviella miarcha,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoviella,Anchoviella perezi,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoviella,Anchoviella perfasciata,
CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Ancistrops,Ancistrops strigilatus,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Ancistrus,Ancistrus bufonius,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Ancistrus,Ancistrus caucanus,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Ancistrus,Ancistrus dolichopterus,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Ancistrus,Ancistrus greeni,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Ancistrus,Ancistrus heterorhynchus,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Ancistrus,Ancistrus jelskii,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Ancistrus,Ancistrus lineolatus,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Ancistrus,Ancistrus malacops,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Ancistrus,Ancistrus marcapatae,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Ancistrus,Ancistrus megalostomus,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Ancistrus,Ancistrus occloi,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Ancistrus,Ancistrus sericeus,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Ancistrus,Ancistrus spinosus,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Ancistrus,Ancistrus tamboensis,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Ancistrus,Ancistrus tolima,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Ancistrus,Ancistrus variolus,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Ancistrus,Ancistrus vericaucanus,
CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,PARALICHTHYIDAE,Ancylopsetta,Ancylopsetta cycloidea,
CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,PARALICHTHYIDAE,Ancylopsetta,Ancylopsetta dendritica,
CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,PARALICHTHYIDAE,Ancylopsetta,Ancylopsetta kumperae,
CHORDATA,AVES,PICIFORMES,RAMPHASTIDAE,Andigena,Andigena cucullata,
CHORDATA,AVES,PICIFORMES,RAMPHASTIDAE,Andigena,Andigena hypoglauca,
CHORDATA,AVES,PICIFORMES,RAMPHASTIDAE,Andigena,Andigena laminirostris,
CHORDATA,AVES,PICIFORMES,RAMPHASTIDAE,Andigena,Andigena nigrirostris,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Andinoacara,Andinoacara biseriatus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Andinoacara,Andinoacara blombergi,
Chordata,Actinopterygii,Perciformes,Cichlidae,Andinoacara,Andinoacara latifrons,Mojarra azul
CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Andinoacara,Andinoacara sapayensis,
CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Andinobates,Andinobates altobueyensis,
CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Andinobates,Andinobates bombetes,
CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Andinobates,Andinobates cassidyhornae,
CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Andinobates,Andinobates daleswansoni,
CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Andinobates,Andinobates dorisswansonae,
CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Andinobates,Andinobates fulguritus,
CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Andinobates,Andinobates minutus,
CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Andinobates,Andinobates opisthomelas,
CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Andinobates,Andinobates tolimensis,
CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Andinobates,Andinobates victimatus,
CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Andinobates,Andinobates virolinensis,
CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Andinomys,Andinomys edax,
CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Androdon,Androdon aequatorialis,
CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,ANGUILLIDAE,Anguilla,Anguilla marmorata,
CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,ANGUILLIDAE,Anguilla,Anguilla rostrata,
CHORDATA,AVES,ANSERIFORMES,ANHIMIDAE,Anhima,Anhima cornuta,
Chordata,Aves,Suliformes,Anhingidae,Anhinga,Anhinga anhinga,Pato yuyo
CHORDATA,REPTILIA,SQUAMATA,ANILIIDAE,Anilius,Anilius scytale,
CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Anisognathus,Anisognathus flavinucha,
CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Anisognathus,Anisognathus igniventris,
CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Anisognathus,Anisognathus lacrymosus,
CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Anisognathus,Anisognathus lunulatus,
CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Anisognathus,Anisognathus melanogenys,
CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Anisognathus,Anisognathus notabilis,
CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Anisognathus,Anisognathus somptuosus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,HAEMULIDAE,Anisotremus,Anisotremus caesius,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,HAEMULIDAE,Anisotremus,Anisotremus interruptus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,HAEMULIDAE,Anisotremus,Anisotremus moricandi,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,HAEMULIDAE,Anisotremus,Anisotremus scapularis,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,HAEMULIDAE,Anisotremus,Anisotremus surinamensis,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,HAEMULIDAE,Anisotremus,Anisotremus taeniatus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,HAEMULIDAE,Anisotremus,Anisotremus virginicus,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis aequatorialis,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis agassizi,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis anatoloros,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis annectens,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis anoriensis,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis antioquiae,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis antonii,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis apollinaris,
Chordata,Reptilia,Squamata,Dactyloidae,Anolis,Anolis auratus,Lagartijo
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis bellipeniculus,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis binotatus,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis blanquillanus,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis bombiceps,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis calimae,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis caquetae,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis carlostoddi,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis chloris,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis concolor,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis cuscoensis,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis danieli,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis deltae,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis eulaemus,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis extremus,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis fasciatus,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis festae,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis fitchi,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis fraseri,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis frenatus,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis fuscoauratus,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis gemmosus,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis gracilipes,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis granuliceps,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis heterodermus,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis huilae,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis ibague,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis inderenae,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis jacare,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis laevis,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis lemniscatus,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis lemurinus,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis lynchi,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis lyra,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis maculigula,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis maculiventris,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis mariarum,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis medemi,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis megalopithecus,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis menta,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis neblininus,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis nicefori,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis nigrolineatus,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis notopholis,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis onca,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis orcesi,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis otongae,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis paravertebralis,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis parilis,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis pentaprion,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis peraccae,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis pinchoti,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis planiceps,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis podocarpus,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis poecilopus,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis poei,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis princeps,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis proboscis,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis propinquus,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis punctatus,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis purpurescens,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis ruizii,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis santamartae,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis scapularis,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis scypheus,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis soinii,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis solitarius,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis squamulatus,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis tandai,
CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,Anolis tetarii,
